UNIQUE_ID,AGE,EDUCATION,MARITAL_STATUS,OCCUPATION,RELATIONSHIP,RACE,GENDER,NATIVE_COUNTRY,EMPLOYER_TYPE,CAPITAL_GAIN,CAPITAL_LOSS,HOURS_PER_WEEK,INCOME_NUM,INCOME
11166,34,some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,United States,Private,0,1902,38,97546,>50K
11180,49,bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United States,Private,0,1902,50,94547,>50K
11183,49,assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United States,Local-gov,0,0,40,41945,<=50K
11188,41 years old,assoc-voc,Divorced,Sales,Not-in-family,White,Male,United States,Self-emp-not-inc,0,0,60,37813,<=50K
11189,31,bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,United States,Private,0,0,40,98022,>50K
11191,49,some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,United States,Private,0,1848,44,53016,>50K
1120,41 years old,some-college,Never-married,Craft-repair,Not-in-family,White,Male,Japan,Private,0,0,50,42844,<=50K
11200,42,hs-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United States,Private,0,0,40,64198,>50K
11206,46,hs-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,United States,Private,0,0,40,49305,<=50K
11208,20,11th,Never-married,Tech-support,Other-relative,White,Male,United States,Private,0,0,40,27500,<=50K
11211,28,bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United States,Private,0,0,40,57137,>50K
11212,33,11th,Never-married,Craft-repair,Own-child,White,Male,United States,Private,0,0,40,31835,<=50K
11218,36,5th-6th,Never-married,Other-service,Not-in-family,White,Male,United States,Private,0,0,35,21043,<=50K
11221,43,some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United States,Private,0,0,48,51775,>50K
11226,39,hs-grad,Never-married,Craft-repair,Own-child,White,Male,United States,Private,0,2258,42,71108,>50K
11227,48,bachelors,Divorced,Prof-specialty,Unmarried,White,Female,United States,Local-gov,0,0,60,30303,<=50K
11230,29,hs-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,Ecuador,Private,0,0,40,25672,<=50K
11233,38,bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United States,Private,0,0,60,34404,<=50K
11234,32,preschool,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,Cambodia,Private,4508,0,40,31195,<=50K
11250,37,some-college,Separated,Other-service,Other-relative,White,Female,United States,Private,0,0,40,25203,<=50K
11262,33,hs-grad,Married-civ-spouse,Other-service,Own-child,White,Female,United States,Private,0,0,25,40261,<=50K
11266,37,bachelors,Widowed,Prof-specialty,Not-in-family,White,Female,United States,Private,0,0,50,27363,<=50K
11267,24,assoc-voc,Never-married,Machine-op-inspct,Own-child,White,Male,United States,Private,0,0,35,27758,<=50K
1127,45,hs-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United States,Private,0,0,55,80074,>50K
11271,46,hs-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United States,Private,0,1887,40,65152,>50K
11276,31,hs-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United States,Private,0,0,40,93848,>50K
11277,32,assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,United States,Private,7298,0,42,90753,>50K
11278,45,hs-grad,Married-spouse-absent,Other-service,Unmarried,Black,Female,United States,Private,0,0,60,70958,>50K
11281,47,hs-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United States,Self-emp-not-inc,0,0,25,33334,<=50K
11284,41 year old,bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United States,State-gov,0,0,40,50061,>50K
1130,31,assoc-voc,Never-married,Adm-clerical,Not-in-family,White,Female,United States,Private,0,0,40,21541,<=50K
11302,26,hs-grad,Never-married,Adm-clerical,Not-in-family,Black,Male,United States,Private,0,0,40,48545,<=50K
11304,46,masters,Married-civ-spouse,Tech-support,Husband,White,Male,United States,Private,0,1977,40,63141,>50K
11308,29,assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,United States,Private,0,0,45,46865,<=50K
11324,42,hs-grad,Never-married,Sales,Not-in-family,White,Male,United States,Private,0,0,60,74324,>50K
11332,35,hs-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United States,Private,0,0,44,22973,<=50K
11336,31,hs-grad,Never-married,Adm-clerical,Not-in-family,White,Female,United States,Private,0,0,50,41042,<=50K
11341,46,hs-grad,Never-married,Craft-repair,Own-child,White,Male,United States,Private,0,0,40,21598,<=50K
11348,29,bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,United States,Private,0,0,40,49668,<=50K
11349,35,hs-grad,,Sales,Husband,White,Male,United States,Private,0,0,44,31598,<=50K
11365,37,hs-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United States,Private,0,0,40,49511,<=50K
11366,43,hs-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United States,Private,0,0,40,60794,>50K
11376,24,assoc-voc,Never-married,Craft-repair,Not-in-family,White,Male,United States,Private,0,0,55,28028,<=50K
11390,39,some-college,Separated,Craft-repair,Not-in-family,White,Male,United States,Self-emp-not-inc,0,0,60,79599,>50K
11391,28,assoc-voc,Never-married,Tech-support,Own-child,White,Female,United States,Private,0,0,38,30203,<=50K
11393,44,bachelors,Never-married,Adm-clerical,Own-child,White,Female,United States,Private,0,0,37,22377,<=50K
11401,36,hs-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United States,Private,7688,0,50,54962,>50K
11402,43,assoc-acdm,Married-civ-spouse,Transport-moving,Husband,White,Male,United States,Private,0,0,40,46871,<=50K
11403,31,7th-8th,Divorced,Handlers-cleaners,Other-relative,White,Male,United States,Private,0,0,70,33552,<=50K
11423,18,some-college,Never-married,Exec-managerial,Not-in-family,White,Female,United States,Self-emp-not-inc,0,0,50,37600,<=50K
11426,26,some-college,Never-married,Other-service,Own-child,White,Male,United States,Private,0,0,40,39314,<=50K
11431,23,bachelors,Never-married,Exec-managerial,Own-child,White,Female,United States,Private,0,0,40,21653,<=50K
11433,48,hs-grad,Never-married,Exec-managerial,Own-child,White,Female,United States,Local-gov,0,0,40,23177,<=50K
11438,40,hs-grad,Married-civ-spouse,Farming-fishing,Husband,Black,Male,United States,Private,0,0,40,39979,<=50K
11442,23,bachelors,Never-married,Adm-clerical,Own-child,White,Female,United States,Private,0,0,50,41723,<=50K
11447,20,some-college,Never-married,Sales,Own-child,White,Male,United States,Private,0,0,25,34911,<=50K
11451,49,hs-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United States,Self-emp-inc,0,0,40,22384,<=50K
11454,48,bachelors,Married-spouse-absent,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,Philippines,Local-gov,0,0,40,43508,<=50K
11459,41 year old,bachelors,Married-civ-spouse,Sales,Husband,White,Male,United States,Private,0,0,50,59902,>50K
11464,44,some-college,Never-married,Exec-managerial,Not-in-family,Black,Male,United States,Self-emp-inc,2202,0,45,31000,<=50K
11472,29,some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,United States,Private,0,0,45,48651,<=50K
11475,37,some-college,Married-civ-spouse,Other-service,Husband,White,Male,United States,State-gov,0,0,40,34913,<=50K
11477,31,hs-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United States,Private,0,0,52,39751,<=50K
11479,48,10th,Divorced,Machine-op-inspct,Unmarried,White,Female,United States,Private,0,1594,32,45015,<=50K
11482,36,some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United States,Federal-gov,0,0,35,42785,<=50K
11498,49,hs-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United States,Private,0,0,50,70654,>50K
11512,33,10th,Divorced,Handlers-cleaners,Not-in-family,White,Female,United States,Private,0,0,36,45921,<=50K
11514,41 year old,hs-grad,Never-married,Craft-repair,Not-in-family,White,Male,United States,Private,0,0,44,29586,<=50K
11520,19,some-college,Never-married,Sales,Own-child,White,Female,United States,Private,0,0,15,31275,<=50K
11529,40,some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United States,Self-emp-not-inc,0,0,60,33682,<=50K
11539,23,5th-6th,Never-married,Handlers-cleaners,Unmarried,White,Male,United States,Private,0,0,30,39449,<=50K
11545,49,hs-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United States,Private,0,0,40,46000,<=50K
11549,31,some-college,Divorced,Adm-clerical,Unmarried,White,Female,United States,Private,0,0,38,48413,<=50K
11553,44,7th-8th,Married-civ-spouse,Transport-moving,Husband,White,Male,United States,Private,0,0,80,80273,>50K
11558,31,bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,United States,Private,0,0,40,49357,<=50K
11563,45,hs-grad,Never-married,Transport-moving,Not-in-family,White,Male,United States,Private,0,0,40,36410,<=50K
11566,42,bachelors,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,Taiwan,Private,0,0,27,96974,>50K
1157,41,assoc-voc,Divorced,Craft-repair,Not-in-family,White,Female,United States,Private,0,0,40,27380,<=50K
11570,37,bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United States,Private,0,0,45,97824,>50K
11571,22,some-college,Never-married,Other-service,Not-in-family,White,Female,United States,Private,0,0,40,36778,<=50K
1158,49,masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United States,Local-gov,0,1902,40,60953,>50K
11588,27,assoc-acdm,Never-married,Exec-managerial,Not-in-family,White,Female,United States,State-gov,0,0,58,38260,<=50K
1159,45,hs-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United States,Private,0,0,47,68942,>50K
11595,36,some-college,Divorced,Craft-repair,Unmarried,White,Female,Cuba,Private,0,0,40,43039,<=50K
11596,22,some-college,Never-married,Handlers-cleaners,Own-child,Black,Male,United States,Private,0,0,10,45111,<=50K
1160,43,hs-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United States,Self-emp-not-inc,0,0,35,20392,<=50K
11608,39,some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United States,Private,0,0,40,45633,<=50K
11610,27,bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United States,State-gov,0,0,30,39462,<=50K
11611,47,hs-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United States,Private,0,0,60,27978,<=50K
11617,23,bachelors,,Tech-support,Not-in-family,White,Female,United States,Private,0,0,20,26275,<=50K
11623,48,11th,Never-married,Other-service,Not-in-family,White,Female,United States,Private,0,0,30,26746,<=50K
11630,27,bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United States,Self-emp-inc,0,1887,45,78450,>50K
11634,25,some-college,Married-spouse-absent,Sales,Unmarried,White,Female,United States,Private,0,0,40,33783,<=50K
11638,47,prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,United States,Private,7687.5,0,60,61514,>50K
11668,32,hs-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United States,Private,0,0,40,43384,<=50K
11672,29,some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,United States,Private,0,0,65,49917,<=50K
11677,50,bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,United States,Private,0,0,55,88886,>50K
11679,31,some-college,Never-married,Machine-op-inspct,Not-in-family,White,Female,United States,Private,0,0,50,42924,<=50K
11685,33,masters,Never-married,Prof-specialty,Not-in-family,Black,Female,United States,State-gov,0,0,35,27331,<=50K
11686,27,some-college,Married-civ-spouse,Adm-clerical,Wife,Black,Female,United States,Private,0,2377,20,33027,<=50K
11690,37,hs-grad,Separated,Craft-repair,Other-relative,White,Male,United States,Self-emp-not-inc,0,0,50,25700,<=50K
11697,41,masters,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,Taiwan,Local-gov,0,0,40,96153,>50K
11698,30,some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United States,Private,0,0,40,47483,<=50K
11699,22,some-college,Never-married,Adm-clerical,Own-child,White,Male,United States,Private,0,0,40,27810,<=50K
1170,22,bachelors,Never-married,Prof-specialty,Own-child,White,Female,United States,Local-gov,0,0,20,47846,<=50K
11701,26,5th-6th,Never-married,Transport-moving,Not-in-family,White,Male,Columbia,Private,0,0,40,45928,<=50K
11717,37,assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,United States,Self-emp-inc,0,0,60,80413,>50K
11728,47,bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United States,Self-emp-not-inc,0,0,60,46263,<=50K
1173,48,doctorate,Married-civ-spouse,Prof-specialty,Wife,White,Female,United States,State-gov,0,1902,46,71797,>50K
11736,37,bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,United States,Private,0,0,40,40177,<=50K
11749,25,some-college,Never-married,Sales,Own-child,White,Male,United States,Private,0,0,40,47531,<=50K
11751,34,bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,United States,Private,0,0,45,33961,<=50K
11757,50,hs-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United States,Private,0,0,60,58320,>50K
1176,27,bachelors,Never-married,Sales,Not-in-family,Black,Female,United States,Private,0,1590,40,29636,<=50K
11760,45,some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,United States,Federal-gov,0,0,40,77627,>50K
11762,47,bachelors,Divorced,Prof-specialty,Unmarried,White,Male,United States,Federal-gov,0,0,40,38171,<=50K
11764,29,some-college,Married-civ-spouse,Other-service,Husband,White,Male,United States,Private,0,0,35,22955,<=50K
11765,29,prof-school,Divorced,Prof-specialty,Own-child,White,Female,United States,Private,2174,0,72,46423,<=50K
11770,48,bachelors,Married-civ-spouse,Sales,Husband,White,Male,United States,Private,0,0,60,43418,<=50K
11773,49,hs-grad,Divorced,Craft-repair,Not-in-family,White,Male,United States,Private,0,1669,40,34366,<=50K
11775,36,assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,United States,Self-emp-inc,0,0,60,42690,<=50K
1178,49,hs-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United States,Private,0,0,40,41188,<=50K
11781,48,some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,United States,Private,0,0,60,34575,<=50K
11783,47,some-college,Married-civ-spouse,Other-service,Husband,Black,Male,United States,Self-emp-not-inc,0,0,40,30533,<=50K
11784,30,hs-grad,Never-married,Sales,Unmarried,Black,Female,United States,State-gov,0,0,40,20847,<=50K
1179,43,assoc-voc,Married-civ-spouse,Prof-specialty,Wife,White,Female,United States,State-gov,0,0,40,76730,>50K
11792,34,some-college,Never-married,Adm-clerical,Not-in-family,White,Male,United States,Private,0,0,40,31056,<=50K
11795,28,some-college,Never-married,Adm-clerical,Unmarried,Black,Female,United States,Federal-gov,3887,0,40,21266,<=50K
11808,20,hs-grad,Never-married,Other-service,Not-in-family,White,Male,United States,Private,0,2001,40,37219,<=50K
11809,45,some-college,Married-spouse-absent,Other-service,Other-relative,Black,Male,Haiti,State-gov,0,0,40,28851,<=50K
11810,47,masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,United States,Self-emp-not-inc,0,0,20,72735,>50K
11811,49,bachelors,Divorced,Adm-clerical,Not-in-family,White,Male,United States,Private,0,0,40,31040,<=50K
11815,23,11th,Never-married,Farming-fishing,Other-relative,White,Female,Puerto-Rico,Private,0,0,40,28577,<=50K
11818,44,bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United States,Private,0,0,40,98573,>50K
11826,40,assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,United States,Private,0,0,40,94544,>50K
11828,30,hs-grad,Divorced,Adm-clerical,Unmarried,White,Female,United States,Private,0,0,40,44914,<=50K
11840,49,hs-grad,Divorced,Other-service,Not-in-family,White,Female,United States,Private,0,0,20,49669,<=50K
11841,37,bachelors,Married-civ-spouse,Sales,Husband,White,Male,United States,Private,0,1902,40,72527,>50K
11847,37,bachelors,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,Philippines,Federal-gov,7298,0,40,64464,>50K
1185,30,assoc-voc,,Transport-moving,Husband,White,Male,United States,Private,0,0,40,34280,<=50K
11862,50,11th,Never-married,Machine-op-inspct,Other-relative,White,Female,United States,Private,0,0,40,45947,<=50K
11865,23,bachelors,Never-married,Adm-clerical,Own-child,White,Female,United States,Private,0,0,25,24196,<=50K
11874,31,12th,Married-civ-spouse,Other-service,Wife,White,Female,United States,State-gov,0,0,40,33889,<=50K
11875,37,hs-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United States,Private,0,0,45,26386,<=50K
11880,43,masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United States,State-gov,0,0,40,84444,>50K
11887,27,bachelors,Never-married,Sales,Own-child,White,Male,United States,Private,0,0,2,26349,<=50K
11888,31,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,United States,Private,0,0,43,26423,<=50K
11891,23,hs-grad,Never-married,Adm-clerical,Not-in-family,White,Female,United States,Private,0,0,30,21803,<=50K
11894,36,bachelors,Divorced,Sales,Own-child,White,Female,United States,Private,0,0,40,39642,<=50K
11899,43,hs-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United States,Private,0,0,40,53844,>50K
1190,41,assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,White,Male,United States,Federal-gov,0,0,40,82545,>50K
11901,27,some-college,Never-married,Adm-clerical,Not-in-family,White,Female,United States,Private,0,0,40,33146,<=50K
11906,35,hs-grad,Never-married,Transport-moving,Unmarried,Black,Male,United States,Private,0,0,72,28747,<=50K
11907,40,some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,United States,Local-gov,0,0,40,70032,>50K
11923,37,hs-grad,Divorced,Other-service,Not-in-family,Black,Female,United States,Private,0,0,20,48725,<=50K
11941,49,masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United States,Private,0,0,40,50696,>50K
11943,26,hs-grad,Never-married,Craft-repair,Own-child,White,Male,United States,Private,0,0,40,21034,<=50K
11956,43,assoc-voc,Married-civ-spouse,Farming-fishing,Husband,White,Male,United States,Private,0,0,40,93456,>50K
11960,38,hs-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United States,Private,0,0,40,23393,<=50K
